80.0	9.299
85.0	9.315
90.0	9.301
95.0	9.294
100.0	9.268
105.0	9.245
110.0	9.203
110.5	9.206
111.0	9.196
111.5	9.201
112.0	9.194
112.5	9.194
113.0	9.184
113.5	9.181
114.0	9.178
114.5	9.173
115.0	9.170
115.5	9.165
116.0	9.161
116.5	9.158
117.0	9.151
117.5	9.152
118.0	9.145
118.5	9.150
119.0	9.136
119.5	9.141
120.0	9.129
120.5	9.127
121.0	9.125
121.5	9.122
122.0	9.118
122.5	9.111
123.0	9.107
123.5	9.109
124.0	9.102
124.5	9.101
125.0	9.093
125.5	9.085
126.0	9.086
126.5	9.075
127.0	9.073
127.5	9.068
128.0	9.065
128.5	9.064
129.0	9.061
129.5	9.056
130.0	9.053
130.5	9.041
131.0	9.042
131.5	9.037
132.0	9.037
132.5	9.031
133.0	9.027
133.5	9.016
134.0	9.015
134.5	9.012
135.0	9.009
135.5	8.999
136.0	9.002
136.5	8.997
137.0	8.989
137.5	8.981
138.0	8.981
138.5	8.970
139.0	8.963
139.5	8.968
140.0	8.966
141.0	8.950
142.0	8.947
143.0	8.931
144.0	8.930
145.0	8.916
146.0	8.912
147.0	8.896
148.0	8.887
149.0	8.878
150.0	8.867
151.0	8.857
152.0	8.849
153.0	8.840
154.0	8.830
155.0	8.817
156.0	8.811
157.0	8.797
158.0	8.797
159.0	8.778
160.0	8.768
162.0	8.755
164.0	8.728
165.0	8.722
166.0	8.715
168.0	8.691
170.0	8.675
172.0	8.649
174.0	8.627
175.0	8.617
176.0	8.606
178.0	8.584
180.0	8.562
182.0	8.542
184.0	8.521
185.0	8.510
186.0	8.498
188.0	8.473
190.0	8.454
192.0	8.429
194.0	8.414
195.0	8.398
196.0	8.381
198.0	8.367
200.0	8.337
202.0	8.316
204.0	8.292
206.0	8.270
208.0	8.245
210.0	8.218
212.0	8.195
214.0	8.175
216.0	8.146
218.0	8.124
220.0	8.096
222.0	8.068
224.0	8.046
226.0	8.014
228.0	7.991
230.0	7.962
232.0	7.936
234.0	7.912
236.0	7.889
238.0	7.859
240.0	7.830
242.0	7.797
244.0	7.772
246.0	7.743
248.0	7.716
250.0	7.685
252.0	7.656
254.0	7.622
256.0	7.596
258.0	7.566
260.0	7.533
262.0	7.498
264.0	7.472
266.0	7.433
268.0	7.407
270.0	7.371
272.0	7.343
274.0	7.303
276.0	7.270
278.0	7.235
280.0	7.200
282.0	7.164
284.0	7.128
286.0	7.093
288.0	7.053
290.0	7.015
295.0	6.919
300.0	6.824
305.0	6.714
310.0	6.609
315.0	6.491
320.0	6.375
325.0	6.241
330.0	6.103
335.0	5.950
340.0	5.776
345.0	5.552
350.0	5.304
360.0	4.989
370.0	4.795
380.0	4.658
390.0	4.567
400.0	4.498
420.0	4.424
440.0	4.389
450.0	4.390
460.0	4.390
480.0	4.408
500.0	4.450
520.0	4.499
540.0	4.568
550.0	4.607
560.0	4.645
580.0	4.735
600.0	4.837
